Date,Name,Year,Letterboxd URI,Rating
2017-07-15,"Good Men, Good Women",1995,https://letterboxd.com/film/good-men-good-women/,4
2017-07-15,"The Green, Green Grass of Home",1982,https://letterboxd.com/film/the-green-green-grass-of-home/,2.5
2017-07-15,Play While You Play,1981,https://letterboxd.com/film/play-while-you-play/,1.5
2017-07-15,La vida alrededor,1959,https://letterboxd.com/film/la-vida-alrededor/,3
2017-07-15,That Happy Couple,1953,https://letterboxd.com/film/that-happy-couple/,3
2017-07-15,Fire in Castilla (Tactilvision from the Moor of the Fright),1961,https://letterboxd.com/film/fire-in-castilla-tactilvision-from-the-moor-of-the-fright/,4
2017-07-15,Water-mirror of Granada,1955,https://letterboxd.com/film/water-mirror-of-granada/,4
2017-07-15,Galician Caress (of Clay),1961,https://letterboxd.com/film/galician-caress-of-clay/,4
2017-07-15,Handsome Antonio,1960,https://letterboxd.com/film/handsome-antonio/,4
2017-07-15,Entranced Earth,1967,https://letterboxd.com/film/entranced-earth/,4.5
2017-07-15,The Kindergarten Teacher,2014,https://letterboxd.com/film/the-kindergarten-teacher/,3
2017-07-15,Conversation with Fritz Lang,1975,https://letterboxd.com/film/conversation-with-fritz-lang/,3.5
2017-07-15,La Marseillaise,1938,https://letterboxd.com/film/la-marseillaise/,4.5
2017-07-15,Chotard et Cie,1933,https://letterboxd.com/film/chotard-et-cie/,3.5
2017-07-15,The Italian Straw Hat,1928,https://letterboxd.com/film/the-italian-straw-hat-1928/,3
2017-07-15,Hotel America,1981,https://letterboxd.com/film/hotel-america/,4
2017-07-15,Deadline - U.S.A.,1952,https://letterboxd.com/film/deadline-usa/,3.5
2017-07-15,Historic Centre,2012,https://letterboxd.com/film/historic-centre/,3.5
2017-07-15,The Wife of Seishu Hanaoka,1967,https://letterboxd.com/film/the-wife-of-seishu-hanaoka/,4
2017-07-15,General Report,1977,https://letterboxd.com/film/general-report/,4.5
2017-07-15,Pierrot le Fou,1965,https://letterboxd.com/film/pierrot-le-fou/,4.5
2017-07-15,Masculin Féminin,1966,https://letterboxd.com/film/masculin-feminin/,4.5
2017-07-15,Made in U.S.A,1966,https://letterboxd.com/film/made-in-usa/,4
2017-07-15,Histoire(s) du cinéma,1988,https://letterboxd.com/film/histoires-du-cinema/,4.5
2017-07-15,Number Two,1975,https://letterboxd.com/film/number-two-1975/,4.5
2017-07-15,Histoire(s) du Cinéma: All the (Hi)stories,1988,https://letterboxd.com/film/histoires-du-cinema-all-the-histories/,4.5
2017-07-15,"Je vous salue, Sarajevo",1993,https://letterboxd.com/film/je-vous-salue-sarajevo/,4.5
2017-07-15,"Oh, Woe Is Me",1993,https://letterboxd.com/film/oh-woe-is-me/,4
2017-07-15,Histoire(s) du Cinéma: The Coin of the Absolute,1999,https://letterboxd.com/film/histoires-du-cinema-the-coin-of-the-absolute/,4.5
2017-07-15,In the Darkness of Time,2001,https://letterboxd.com/film/in-the-darkness-of-time/,4
2017-07-15,Histoire(s) du Cinéma: Only Cinema,1997,https://letterboxd.com/film/histoires-du-cinema-only-cinema/,4.5
2017-07-15,Histoire(s) du Cinéma: Deadly Beauty,1997,https://letterboxd.com/film/histoires-du-cinema-deadly-beauty/,4.5
2017-07-15,Histoire(s) du Cinéma: A New Wave,1999,https://letterboxd.com/film/histoires-du-cinema-a-new-wave/,4.5
2017-07-15,Histoire(s) du Cinéma: The Control of the Universe,1999,https://letterboxd.com/film/histoires-du-cinema-the-control-of-the-universe/,4.5
2017-07-15,Wind from the East,1970,https://letterboxd.com/film/wind-from-the-east/,3.5
2017-07-15,Histoire(s) du Cinéma: The Signs Among Us,1999,https://letterboxd.com/film/histoires-du-cinema-the-signs-among-us/,4.5
2017-07-15,Schick After-Shave,1971,,3
2017-07-15,Tribute to Eric Rohmer,2010,https://letterboxd.com/film/tribute-to-eric-rohmer/,3
2017-07-15,"Anticipation, ou l'Amour en l'an 2000",1967,https://letterboxd.com/film/anticipation-ou-lamour-en-lan-2000-1967-1/,4
2017-07-15,Sauve la vie (qui peut),1981,https://letterboxd.com/film/sauve-la-vie-qui-peut/,4
2017-07-15,A Film Like Any Other,1968,https://letterboxd.com/film/a-film-like-any-other/,4
2017-07-15,Shinjuku Messy District: I'll Be There,1977,https://letterboxd.com/film/shinjuku-messy-district-ill-be-there/,1.5
2017-07-15,The Young and the Damned,1950,https://letterboxd.com/film/the-young-and-the-damned/,3.5
2017-07-15,All the World's Memory,1956,https://letterboxd.com/film/all-the-worlds-memory/,4
2017-07-15,The Unprecedented Defence of the Fortress Deutschkreuz,1967,https://letterboxd.com/film/the-unprecedented-defence-of-the-fortress-deutschkreuz/,2.5
2017-07-15,On Pascal,1965,https://letterboxd.com/film/on-pascal/,3.5
2017-07-15,Wuthering Heights,1988,https://letterboxd.com/film/wuthering-heights-1988/,3.5
2017-07-15,Dress Rehearsal for Utopia,2012,https://letterboxd.com/film/dress-rehearsal-for-utopia/,3
2017-07-15,"Workers, Peasants",2001,https://letterboxd.com/film/workers-peasants/,4.5
2017-07-15,Lothringen!,1994,https://letterboxd.com/film/lothringen/,4
2017-07-15,Cézanne - Dialogue avec Joachim Gasquet (Les éditions Bernheim-Jeune),1990,https://letterboxd.com/film/cezanne-dialogue-avec-joachim-gasquet-les-editions-bernheim-jeune/,3.5
2017-07-15,"Le streghe, femmes entre elles.",2009,https://letterboxd.com/film/le-streghe-femmes-entre-elles/,3
2017-07-15,L'Inconsolable,2011,https://letterboxd.com/film/linconsolable/,3.5
2017-07-15,Un héritier,2012,https://letterboxd.com/film/un-heritier/,3
2017-07-15,Incantati,2003,https://letterboxd.com/film/incantati/,3
2017-07-15,Youth in Fury,1960,https://letterboxd.com/film/youth-in-fury/,3.5
2017-07-15,Nadja in Paris,1964,https://letterboxd.com/film/nadja-in-paris/,3.5
2017-07-15,Cinematic Correspondences: Jonas Mekas - J.L. Guerin,2011,https://letterboxd.com/film/cinematic-correspondences-jonas-mekas-jl-guerin/,3.5
2017-07-15,Bad Liasons,1955,https://letterboxd.com/film/bad-liasons/,4
2017-07-15,Los Marziano,2011,https://letterboxd.com/film/los-marziano/,1
2017-07-15,A Separation,2011,https://letterboxd.com/film/a-separation/,3.5
2017-07-15,La perdición de los hombres,2000,https://letterboxd.com/film/la-perdicion-de-los-hombres/,3
2017-07-15,Le quattro volte,2010,https://letterboxd.com/film/le-quattro-volte/,3
2017-07-15,May Fools,1990,https://letterboxd.com/film/may-fools/,3.5
2017-07-16,The Man Who Had His Hair Cut Short,1966,https://letterboxd.com/film/the-man-who-had-his-hair-cut-short/,4
2017-07-16,Half of Oscar,2010,https://letterboxd.com/film/half-of-oscar/,3
2017-07-16,La madre muerta,1993,https://letterboxd.com/film/la-madre-muerta/,3.5
2017-07-16,Underworld U.S.A.,1961,https://letterboxd.com/film/underworld-usa/,4
2017-07-16,Workers Leaving the Lumière Factory,1895,https://letterboxd.com/film/workers-leaving-the-lumiere-factory/,3.5
2017-07-16,Les Mistons,1957,https://letterboxd.com/film/les-mistons/,3.5
2017-07-16,"Right Now, Wrong Then",2015,https://letterboxd.com/film/right-now-wrong-then/,4
2017-07-16,Hahaha,2010,https://letterboxd.com/film/hahaha/,3.5
2017-07-16,The Man Who Wagged His Tail,1957,https://letterboxd.com/film/the-man-who-wagged-his-tail/,3
2017-07-16,Father of My Children,2009,https://letterboxd.com/film/father-of-my-children/,3.5
2017-07-16,"Diaries, Notes, and Sketches",1969,https://letterboxd.com/film/diaries-notes-and-sketches/,5
2017-07-16,Ajantrik,1958,https://letterboxd.com/film/ajantrik/,2.5
2017-07-16,JFK,1991,https://letterboxd.com/film/jfk/,3
2017-07-16,A Grin Without a Cat,1977,https://letterboxd.com/film/a-grin-without-a-cat/,4.5
2017-07-16,Aniki-Bóbó,1942,https://letterboxd.com/film/aniki-bobo/,4
2017-07-16,"No, or the Vain Glory of Command",1990,https://letterboxd.com/film/no-or-the-vain-glory-of-command/,4
2017-07-16,Day of Despair,1992,https://letterboxd.com/film/day-of-despair/,4
2017-07-16,The Artist and the City,1956,https://letterboxd.com/film/the-artist-and-the-city/,4
2017-07-16,Acto da Primavera,1963,https://letterboxd.com/film/acto-da-primavera/,3.5
2017-07-16,"Christopher Columbus, The Enigma",2007,https://letterboxd.com/film/christopher-columbus-the-enigma/,3.5
2017-07-16,O Pão,1959,https://letterboxd.com/film/o-pao/,3.5
2017-07-16,The Fifth Empire,2004,https://letterboxd.com/film/the-fifth-empire/,3.5
2017-07-16,Famalicão,1941,https://letterboxd.com/film/famalicao-1941/,3.5
2017-07-16,As Pinturas do Meu Irmão Júlio,1965,https://letterboxd.com/film/as-pinturas-do-meu-irmao-julio/,3.5
2017-07-16,Nice - À propos de Jean Vigo,1983,https://letterboxd.com/film/nice-a-propos-de-jean-vigo/,3.5
2017-07-16,Le Pont du Nord,1981,https://letterboxd.com/film/le-pont-du-nord/,4
2017-07-16,La vida en un hilo,1945,https://letterboxd.com/film/la-vida-en-un-hilo/,3.5
2017-07-16,The Decalogue,1989,https://letterboxd.com/film/the-decalogue/,4
2017-07-16,Decalogue I,1989,https://letterboxd.com/film/decalogue-i/,4
2017-07-16,Decalogue II,1989,https://letterboxd.com/film/decalogue-ii/,3.5
2017-07-16,Decalogue III,1989,https://letterboxd.com/film/decalogue-iii/,4
2017-07-16,Decalogue IV,1989,https://letterboxd.com/film/decalogue-iv/,3.5
2017-07-16,Decalogue V,1989,https://letterboxd.com/film/decalogue-v/,3.5
2017-07-16,Decalogue VI,1989,https://letterboxd.com/film/decalogue-vi/,4
2017-07-16,Decalogue VII,1989,https://letterboxd.com/film/decalogue-vii/,3.5
2017-07-16,Decalogue X,1989,https://letterboxd.com/film/decalogue-x/,3.5
2017-07-16,Decalogue VIII,1989,https://letterboxd.com/film/decalogue-viii/,3.5
2017-07-16,Decalogue IX,1989,https://letterboxd.com/film/decalogue-ix/,3.5
2017-07-16,Bob le Flambeur,1956,https://letterboxd.com/film/bob-le-flambeur/,4
2017-07-16,Come and Go,2003,https://letterboxd.com/film/come-and-go/,4
2017-07-16,L'Enfant Secret,1979,https://letterboxd.com/film/lenfant-secret/,5
2017-07-16,Perceval,1978,https://letterboxd.com/film/perceval/,3.5
2017-07-16,The Silence Before Bach,2007,https://letterboxd.com/film/the-silence-before-bach/,3.5
2017-07-16,Beau Travail,1999,https://letterboxd.com/film/beau-travail/,4
2017-07-16,"Jacques Rivette, le Veilleur",1994,https://letterboxd.com/film/jacques-rivette-le-veilleur/,4
2017-07-16,"Hi, Mom!",1970,https://letterboxd.com/film/hi-mom/,3
2017-07-16,Under the Sun of Satan,1987,https://letterboxd.com/film/under-the-sun-of-satan/,3.5
2017-07-16,That Most Important Thing: Love,1975,https://letterboxd.com/film/that-most-important-thing-love/,2
2017-07-16,Law of Desire,1987,https://letterboxd.com/film/law-of-desire/,3.5
2017-07-16,Ulysses' Gaze,1995,https://letterboxd.com/film/ulysses-gaze/,4.5
2017-07-16,Scent of a Woman,1974,https://letterboxd.com/film/scent-of-a-woman-1974/,3
2017-07-16,Night Wind,1999,https://letterboxd.com/film/night-wind/,4
2017-07-16,Sign of the Lion,1962,https://letterboxd.com/film/sign-of-the-lion/,4
2017-07-16,"Presentation, or Charlotte and Her Steak",1960,https://letterboxd.com/film/presentation-or-charlotte-and-her-steak/,3.5
2017-07-16,"The Tree, the Mayor and the Mediatheque",1993,https://letterboxd.com/film/the-tree-the-mayor-and-the-mediatheque/,4.5
2017-07-16,Véronique and Her Dunce,1958,https://letterboxd.com/film/veronique-and-her-dunce/,3.5
2017-07-16,La Belle Noiseuse,1991,https://letterboxd.com/film/la-belle-noiseuse/,5
2017-07-16,"Up, Down, Fragile",1995,https://letterboxd.com/film/up-down-fragile/,4.5
2017-07-16,Checkmate,1956,https://letterboxd.com/film/checkmate-1956/,3.5
2017-07-16,D.O.A.,1949,https://letterboxd.com/film/doa/,4
2017-07-16,The Stolen Years,1998,https://letterboxd.com/film/the-stolen-years/,2
2017-07-16,Floating Weeds,1959,https://letterboxd.com/film/floating-weeds/,5
2017-07-16,The Seventh Continent,1989,https://letterboxd.com/film/the-seventh-continent/,3.5
2017-07-16,Pellet,2000,https://letterboxd.com/film/pellet/,2
2017-07-16,Pi,1998,https://letterboxd.com/film/pi/,3
2017-07-16,The Prisoner of Second Avenue,1975,https://letterboxd.com/film/the-prisoner-of-second-avenue/,3
2017-07-16,Downfall,2004,https://letterboxd.com/film/downfall/,3
2017-07-16,Pat Garrett & Billy the Kid,1973,https://letterboxd.com/film/pat-garrett-billy-the-kid/,3.5
2017-07-16,Sachs' Disease,1999,https://letterboxd.com/film/sachs-disease/,3
2017-07-16,Rue de l'Estrapade,1953,https://letterboxd.com/film/rue-de-lestrapade/,4
2017-07-16,M*A*S*H,1970,https://letterboxd.com/film/mash/,2.5
2017-07-16,M,1931,https://letterboxd.com/film/m/,4.5
2017-07-16,La Jetée,1962,https://letterboxd.com/film/la-jetee/,4.5
2017-07-16,"Paris, Texas",1984,https://letterboxd.com/film/paris-texas/,4.5
2017-07-16,"Rome, Open City",1945,https://letterboxd.com/film/rome-open-city/,4.5
2017-07-16,"The Devil, Probably",1977,https://letterboxd.com/film/the-devil-probably/,4.5
2017-07-16,"Salò, or the 120 Days of Sodom",1975,https://letterboxd.com/film/salo-or-the-120-days-of-sodom/,4
2017-07-16,"Bell, Book and Candle",1958,https://letterboxd.com/film/bell-book-and-candle/,3.5
2017-07-16,"Fedra, the Devil's Daughter",1956,https://letterboxd.com/film/fedra-the-devils-daughter/,4
2017-07-16,"Merry Christmas, Mr. Lawrence",1983,https://letterboxd.com/film/merry-christmas-mr-lawrence/,3
2017-07-16,The Hypothesis of the Stolen Painting,1978,https://letterboxd.com/film/the-hypothesis-of-the-stolen-painting/,3.5
2017-07-16,3 Godfathers,1948,https://letterboxd.com/film/3-godfathers/,4
2017-07-16,"One, Two, Three",1961,https://letterboxd.com/film/one-two-three/,4
2017-07-16,"Kiss Me, Stupid",1964,https://letterboxd.com/film/kiss-me-stupid/,4
2017-07-16,Buddy Buddy,1981,https://letterboxd.com/film/buddy-buddy/,2
2017-07-16,"Arise, My Love",1940,https://letterboxd.com/film/arise-my-love/,4
2017-07-16,Les Cousins,1959,https://letterboxd.com/film/les-cousins/,4
2017-07-16,Story of Women,1988,https://letterboxd.com/film/story-of-women/,4
2017-07-16,À double tour,1959,https://letterboxd.com/film/a-double-tour/,3.5
2017-07-16,"The Good, the Bad and the Ugly",1966,https://letterboxd.com/film/the-good-the-bad-and-the-ugly/,3
2017-07-16,"Muriel, or the Time of Return",1963,https://letterboxd.com/film/muriel-or-the-time-of-return/,3.5
2017-07-16,The Flowers of St. Francis,1950,https://letterboxd.com/film/the-flowers-of-st-francis/,3.5
2017-07-16,"Dr. Mabuse, the Gambler",1922,https://letterboxd.com/film/dr-mabuse-the-gambler/,5
2017-07-16,"Goodbye, Dragon Inn",2003,https://letterboxd.com/film/goodbye-dragon-inn/,3.5
2017-07-16,Seasons of the Year,1975,https://letterboxd.com/film/seasons-of-the-year/,4
2017-07-16,Z,1969,https://letterboxd.com/film/z/,3
2017-07-16,Il Grido,1957,https://letterboxd.com/film/il-grido/,4
2017-07-16,Dog Star Man,1964,https://letterboxd.com/film/dog-star-man/,4.5
2017-07-16,Fires Were Started,1943,https://letterboxd.com/film/fires-were-started/,4
2017-07-16,El Sur,1983,https://letterboxd.com/film/el-sur/,4.5
2017-07-16,"New York, New York",1977,https://letterboxd.com/film/new-york-new-york/,3.5
2017-07-16,"Moi, un Noir",1958,https://letterboxd.com/film/moi-un-noir/,4
2017-07-16,"Spring, Summer, Fall, Winter... and Spring",2003,https://letterboxd.com/film/spring-summer-fall-winter-and-spring/,3
2017-07-16,Sawdust and Tinsel,1953,https://letterboxd.com/film/sawdust-and-tinsel/,4
2017-07-16,Berlin: Symphony of a Great City,1927,https://letterboxd.com/film/berlin-symphony-of-a-great-city/,4
2017-07-16,Häxan,1922,https://letterboxd.com/film/haxan/,4.5
2017-07-16,America America,1963,https://letterboxd.com/film/america-america/,4
2017-07-16,Fresh Bait,1995,https://letterboxd.com/film/fresh-bait/,4
2017-07-16,"Suddenly, Last Summer",1959,https://letterboxd.com/film/suddenly-last-summer/,3.5
2017-07-17,Hovering Over the Water,1986,https://letterboxd.com/film/hovering-over-the-water/,4.5
2017-07-17,A Walk with Johnny Guitar,1996,https://letterboxd.com/film/a-walk-with-johnny-guitar/,3.5
2017-07-17,"Play It Again, Sam",1972,https://letterboxd.com/film/play-it-again-sam/,4
2017-07-17,Les Vampires: Episode One - The Severed Head,1915,https://letterboxd.com/film/les-vampires-episode-one-the-severed-head/,4.5
2017-07-17,Les Vampires: Episode Two - The Ring That Kills,1915,https://letterboxd.com/film/les-vampires-episode-two-the-ring-that-kills/,4
2017-07-17,Les Vampires: Episode Three - The Red Codebook,1915,https://letterboxd.com/film/les-vampires-episode-three-the-red-codebook/,4.5
2017-07-18,"Little Man, What Now?",1934,https://letterboxd.com/film/little-man-what-now/,4.5
2017-07-18,Les Vampires: Episode Four - The Spectre,1916,https://letterboxd.com/film/les-vampires-episode-four-the-spectre/,3.5
2017-07-19,New Women,1935,https://letterboxd.com/film/new-women/,3.5
2017-07-19,Variety,1925,https://letterboxd.com/film/variety-1925/,4
2017-07-20,China Is Near,1967,https://letterboxd.com/film/china-is-near/,3.5
2017-07-20,Él,1953,https://letterboxd.com/film/el/,5
2017-07-21,Les Vampires: Episode Five - Dead Man's Escape,1916,https://letterboxd.com/film/les-vampires-episode-five-dead-mans-escape/,4
2017-07-22,"That Day, on the Beach",1983,https://letterboxd.com/film/that-day-on-the-beach/,4.5
2017-07-22,"Lust, Caution",2007,https://letterboxd.com/film/lust-caution/,3.5
2017-07-22,Cannot Live Without You,2009,https://letterboxd.com/film/cannot-live-without-you/,2
2017-07-22,Crossroads,1937,https://letterboxd.com/film/crossroads-1937/,3
2017-07-22,"Dance, Girl, Dance",1940,https://letterboxd.com/film/dance-girl-dance/,4
2017-07-22,3:10 to Yuma,1957,https://letterboxd.com/film/310-to-yuma/,4
2017-07-22,Les Vampires: Episode Six - Hypnotic Eyes,1916,https://letterboxd.com/film/les-vampires-episode-six-hypnotic-eyes/,4
2017-07-22,Easter Morning,2008,https://letterboxd.com/film/easter-morning/,4.5
2017-07-23,The Haunted House,1921,https://letterboxd.com/film/the-haunted-house/,3.5
2017-07-23,Drugstore Romance,1979,https://letterboxd.com/film/drugstore-romance/,4
2017-07-24,10,1979,https://letterboxd.com/film/10/,2.5
2017-07-24,Les Vampires: Episode Seven - Satanas,1916,https://letterboxd.com/film/les-vampires-episode-seven-satanas/,4
2017-07-24,Les Vampires: Episode Eight - The Thunder Master,1916,https://letterboxd.com/film/les-vampires-episode-eight-the-thunder-master/,4.5
2017-07-27,Superbad,2007,https://letterboxd.com/film/superbad/,3
2017-07-27,Les Vampires: Episode Nine - The Poisoner,1916,https://letterboxd.com/film/les-vampires-episode-nine-the-poisoner/,3.5
2017-07-28,Les Vampires: Episode Ten - The Terrible Wedding,1916,https://letterboxd.com/film/les-vampires-episode-ten-the-terrible-wedding/,4
2017-07-28,Les Vampires,1915,https://letterboxd.com/film/les-vampires/,4
2017-07-29,Monte Carlo,1930,https://letterboxd.com/film/monte-carlo-1930/,3
2017-07-30,The Embassy,1973,https://letterboxd.com/film/the-embassy/,4.5
2017-07-30,Angel,1957,https://letterboxd.com/film/angel-1957/,3.5
2017-07-30,Rose Hobart,1936,https://letterboxd.com/film/rose-hobart/,3.5
2017-07-30,The Midnight Party,1938,https://letterboxd.com/film/the-midnight-party/,3
2017-07-30,By Night with Torch and Spear,1942,https://letterboxd.com/film/by-night-with-torch-and-spear/,4
2017-07-30,The Wonder Ring,1955,https://letterboxd.com/film/the-wonder-ring/,4.5
2017-07-30,Gnir Rednow,1955,https://letterboxd.com/film/gnir-rednow/,4
2017-07-30,The Great Train Robbery,1903,https://letterboxd.com/film/the-great-train-robbery/,4
2017-07-31,People on Sunday,1930,https://letterboxd.com/film/people-on-sunday/,3.5
2017-07-31,"White Hunter, Black Heart",1990,https://letterboxd.com/film/white-hunter-black-heart/,3.5
2017-08-01,Deux fois,1968,https://letterboxd.com/film/deux-fois/,4
2017-08-02,(500) Days of Summer,2009,https://letterboxd.com/film/500-days-of-summer/,2.5
2017-08-03,"Now, Voyager",1942,https://letterboxd.com/film/now-voyager/,4
2017-08-03,The Starfish,1928,https://letterboxd.com/film/the-starfish/,4
2017-08-06,Window Water Baby Moving,1959,https://letterboxd.com/film/window-water-baby-moving/,4.5
2017-08-06,The Blood of a Poet,1930,https://letterboxd.com/film/the-blood-of-a-poet/,3.5
2017-08-06,L'Oiseau de la Nuit,2016,https://letterboxd.com/film/loiseau-de-la-nuit/,2
2017-08-06,What Means Something,2015,https://letterboxd.com/film/what-means-something/,2.5
2017-08-07,Le Révélateur,1968,https://letterboxd.com/film/le-revelateur/,4
2017-08-09,"Murder, My Sweet",1944,https://letterboxd.com/film/murder-my-sweet/,4
2017-08-09,"Sorry, Wrong Number",1948,https://letterboxd.com/film/sorry-wrong-number/,3.5
2017-08-09,"Sleep, My Love",1948,https://letterboxd.com/film/sleep-my-love/,3.5
2017-08-09,The Lorry,1977,https://letterboxd.com/film/the-lorry/,4
2017-08-09,"Baxter, Vera Baxter",1977,https://letterboxd.com/film/baxter-vera-baxter/,4.5
2017-08-09,"Destroy, She Said",1969,https://letterboxd.com/film/destroy-she-said/,4
2017-08-09,Marie Antoinette,2006,https://letterboxd.com/film/marie-antoinette-2006/,3.5
2017-08-09,"Daughters, Wives and a Mother",1960,https://letterboxd.com/film/daughters-wives-and-a-mother/,4
2017-08-09,Brother and Sister,1953,https://letterboxd.com/film/brother-and-sister-1953/,4
2017-08-10,Primrose Path,1940,https://letterboxd.com/film/primrose-path/,3.5
2017-08-10,"Je T'Aime, Je T'Aime",1968,https://letterboxd.com/film/je-taime-je-taime/,4
2017-08-12,El último caballo,1950,https://letterboxd.com/film/el-ultimo-caballo/,3.5
2017-08-13,Mister Roberts,1955,https://letterboxd.com/film/mister-roberts/,3
2017-08-13,Don't Bother to Knock,1952,https://letterboxd.com/film/dont-bother-to-knock/,3.5
2017-08-13,Flamingo Road,1949,https://letterboxd.com/film/flamingo-road/,3.5
2017-08-14,Dante no es únicamente severo,1967,https://letterboxd.com/film/dante-no-es-unicamente-severo/,3.5
2017-08-14,I Shot Jesse James,1949,https://letterboxd.com/film/i-shot-jesse-james/,3.5
2017-08-14,The Ascent,1977,https://letterboxd.com/film/the-ascent/,3.5
2017-08-14,Tension,1949,https://letterboxd.com/film/tension/,3.5
2017-08-14,City of Pirates,1983,https://letterboxd.com/film/city-of-pirates/,2
2017-08-15,The Steel Helmet,1951,https://letterboxd.com/film/the-steel-helmet/,4
2017-08-15,Ice,1970,https://letterboxd.com/film/ice-1970/,4
2017-08-15,What Did the Lady Forget?,1937,https://letterboxd.com/film/what-did-the-lady-forget/,3.5
2017-08-16,Deep Waters,1948,https://letterboxd.com/film/deep-waters/,4
2017-08-16,The Black Swan,1942,https://letterboxd.com/film/the-black-swan/,3.5
2017-08-16,Beloved Infidel,1959,https://letterboxd.com/film/beloved-infidel/,4.5
2017-08-16,Remember the Day,1941,https://letterboxd.com/film/remember-the-day/,4
2017-08-17,Tol'able David,1921,https://letterboxd.com/film/tolable-david/,3.5
2017-08-17,Across the Wide Missouri,1951,https://letterboxd.com/film/across-the-wide-missouri/,3.5
2017-08-17,American Madness,1932,https://letterboxd.com/film/american-madness/,3.5
2017-08-19,Twelve O'Clock High,1949,https://letterboxd.com/film/twelve-oclock-high/,3.5
2017-08-19,The Wildcat,1921,https://letterboxd.com/film/the-wildcat/,3
2017-08-19,The Power of Speech,1988,https://letterboxd.com/film/the-power-of-speech-1988/,4
2017-08-19,The Blue Sky Maiden,1957,https://letterboxd.com/film/the-blue-sky-maiden/,3.5
2017-08-19,Our Summer Made Her Light Escape,2013,https://letterboxd.com/film/our-summer-made-her-light-escape/,4
2017-08-20,Lazybones,1925,https://letterboxd.com/film/lazybones/,4
2017-08-20,The Nail,1944,https://letterboxd.com/film/the-nail-1944/,3
2017-08-20,The Beguiled,2017,https://letterboxd.com/film/the-beguiled-2017/,3
2017-08-20,Nunca pasa nada,1963,https://letterboxd.com/film/nunca-pasa-nada/,3.5
2017-08-21,Course Completed,1987,https://letterboxd.com/film/course-completed/,3
2017-08-21,Red Line 7000,1965,https://letterboxd.com/film/red-line-7000/,4
2017-08-21,Red Army/PFLP: Declaration of World War,1971,https://letterboxd.com/film/red-army-pflp-declaration-of-world-war/,3.5
2017-08-21,Till We Meet Again,1944,https://letterboxd.com/film/till-we-meet-again-1944/,4
2017-08-21,"Heaven Knows, Mr. Allison",1957,https://letterboxd.com/film/heaven-knows-mr-allison/,3.5
2017-08-22,The River,1929,https://letterboxd.com/film/the-river-1929-1/,3.5
2017-08-22,Strange Cargo,1940,https://letterboxd.com/film/strange-cargo/,3
2017-08-22,Liliom,1930,https://letterboxd.com/film/liliom-1930/,3.5
2017-08-22,Bad Girl,1931,https://letterboxd.com/film/bad-girl/,4
2017-08-23,Street Angel,1928,https://letterboxd.com/film/street-angel/,4
2017-08-23,Dodge City,1939,https://letterboxd.com/film/dodge-city/,3.5
2017-08-23,Jubal,1956,https://letterboxd.com/film/jubal/,4.5
2017-08-23,Jacquot de Nantes,1991,https://letterboxd.com/film/jacquot-de-nantes/,3.5
2017-08-24,Katzelmacher,1969,https://letterboxd.com/film/katzelmacher/,4
2017-08-24,From Hell to Texas,1958,https://letterboxd.com/film/from-hell-to-texas/,3.5
2017-08-24,Repast,1951,https://letterboxd.com/film/repast/,4
2017-08-25,The Last Command,1928,https://letterboxd.com/film/the-last-command/,3.5
2017-08-25,Morocco,1930,https://letterboxd.com/film/morocco/,3
2017-08-25,Nora Prentiss,1947,https://letterboxd.com/film/nora-prentiss/,3
2017-08-26,The Anthem,2006,https://letterboxd.com/film/the-anthem/,3
2017-08-26,Vampire,2008,https://letterboxd.com/film/vampire-2008/,3.5
2017-08-26,Phantoms of Nabua,2009,https://letterboxd.com/film/phantoms-of-nabua/,3.5
2017-08-26,Ashes,2012,https://letterboxd.com/film/ashes-2012/,3
2017-08-26,Mekong Hotel,2012,https://letterboxd.com/film/mekong-hotel/,3
2017-08-26,Garden of Evil,1954,https://letterboxd.com/film/garden-of-evil/,3
2017-08-26,The Story of a Cheat,1936,https://letterboxd.com/film/the-story-of-a-cheat/,3.5
2017-08-26,The Love of a Woman,1953,https://letterboxd.com/film/the-love-of-a-woman/,4
2017-08-26,Vibration of Granada,1935,https://letterboxd.com/film/vibration-of-granada/,4
2017-08-26,Contactos,1970,https://letterboxd.com/film/contactos/,4
2017-08-26,El crack,1981,https://letterboxd.com/film/el-crack/,3.5
2017-08-26,Story of My Death,2013,https://letterboxd.com/film/story-of-my-death/,3.5
2017-08-27,La vida mancha,2003,https://letterboxd.com/film/la-vida-mancha/,3.5
2017-08-27,Living in Seville,1978,https://letterboxd.com/film/living-in-seville/,3.5
2017-08-27,The Big Trail,1930,https://letterboxd.com/film/the-big-trail/,4
2017-08-27,Road House,1948,https://letterboxd.com/film/road-house-1948/,4
2017-08-27,Jimmy the Gent,1934,https://letterboxd.com/film/jimmy-the-gent/,3.5
2017-08-28,The Dawn Patrol,1930,https://letterboxd.com/film/the-dawn-patrol-1930/,4
2017-08-28,Destry Rides Again,1939,https://letterboxd.com/film/destry-rides-again/,3.5
2017-08-28,Wife! Be Like a Rose!,1935,https://letterboxd.com/film/wife-be-like-a-rose/,4
2017-08-28,Chinese Roulette,1976,https://letterboxd.com/film/chinese-roulette/,3.5
2017-08-29,La Roue,1923,https://letterboxd.com/film/la-roue-1923/,4
